,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
3020,2022,9,villeneuve,max_verstappen,1997-09-30,Dutch,red_bull,1,5781757.0,Finished,25.0,1
3021,2022,9,villeneuve,sainz,1994-09-01,Spanish,ferrari,3,5782750.0,Finished,19.0,2
3022,2022,9,villeneuve,hamilton,1985-01-07,British,mercedes,4,5788763.0,Finished,15.0,3
3023,2022,9,villeneuve,russell,1998-02-15,British,mercedes,8,5794070.0,Finished,12.0,4
3024,2022,9,villeneuve,leclerc,1997-10-16,Monegasque,ferrari,19,5796925.0,Finished,10.0,5
3025,2022,9,villeneuve,ocon,1996-09-17,French,alpine,7,5805647.0,Finished,8.0,6
3026,2022,9,villeneuve,bottas,1989-08-28,Finnish,alfa,11,5807004.0,Finished,6.0,7
3027,2022,9,villeneuve,zhou,1999-05-30,Chinese,alfa,10,5808709.0,Finished,4.0,8
3028,2022,9,villeneuve,alonso,1981-07-29,Spanish,alpine,2,5811702.0,Finished,2.0,9
3029,2022,9,villeneuve,stroll,1998-10-29,Canadian,aston_martin,17,5819979.0,Finished,1.0,10
3030,2022,9,villeneuve,ricciardo,1989-07-01,Australian,mclaren,9,5824804.0,Finished,0.0,11
3031,2022,9,villeneuve,vettel,1987-07-03,German,aston_martin,16,5826002.0,Finished,0.0,12
3032,2022,9,villeneuve,albon,1996-03-23,Thai,williams,12,5826650.0,Finished,0.0,13
3033,2022,9,villeneuve,gasly,1996-02-07,French,alphatauri,15,5826940.0,Finished,0.0,14
3034,2022,9,villeneuve,norris,1999-11-13,British,mclaren,14,5833902.0,Finished,0.0,15
3035,2022,9,villeneuve,latifi,1995-06-29,Canadian,williams,18,5841735.0,Finished,0.0,16
3036,2022,9,villeneuve,kevin_magnussen,1992-10-05,Danish,haas,5,5849937.0,Finished,0.0,17
3037,2022,9,villeneuve,tsunoda,2000-05-11,Japanese,alphatauri,20,,Accident,0.0,18
3038,2022,9,villeneuve,mick_schumacher,1999-03-22,German,haas,6,,Engine,0.0,19
3039,2022,9,villeneuve,perez,1990-01-26,Mexican,red_bull,13,,Gearbox,0.0,20
3040,2022,10,silverstone,sainz,1994-09-01,Spanish,ferrari,1,8270311.0,Finished,25.0,1
3041,2022,10,silverstone,perez,1990-01-26,Mexican,red_bull,4,8274090.0,Finished,18.0,2
3042,2022,10,silverstone,hamilton,1985-01-07,British,mercedes,5,8276536.0,Finished,16.0,3
3043,2022,10,silverstone,leclerc,1997-10-16,Monegasque,ferrari,3,8278857.0,Finished,12.0,4
3044,2022,10,silverstone,alonso,1981-07-29,Spanish,alpine,7,8279882.0,Finished,10.0,5
3045,2022,10,silverstone,norris,1999-11-13,British,mclaren,6,8282254.0,Finished,8.0,6
3046,2022,10,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,2,8289088.0,Finished,6.0,7
3047,2022,10,silverstone,mick_schumacher,1999-03-22,German,haas,19,8289306.0,Finished,4.0,8
3048,2022,10,silverstone,vettel,1987-07-03,German,aston_martin,18,8292667.0,Finished,2.0,9
3049,2022,10,silverstone,kevin_magnussen,1992-10-05,Danish,haas,17,8294901.0,Finished,1.0,10
3050,2022,10,silverstone,stroll,1998-10-29,Canadian,aston_martin,20,8296458.0,Finished,0.0,11
3051,2022,10,silverstone,latifi,1995-06-29,Canadian,williams,10,8302822.0,Finished,0.0,12
3052,2022,10,silverstone,ricciardo,1989-07-01,Australian,mclaren,14,8303128.0,Finished,0.0,13
3053,2022,10,silverstone,tsunoda,2000-05-11,Japanese,alphatauri,13,8311221.0,Finished,0.0,14
3054,2022,10,silverstone,ocon,1996-09-17,French,alpine,15,,Fuel pump,0.0,15
3055,2022,10,silverstone,gasly,1996-02-07,French,alphatauri,11,,Collision damage,0.0,16
3056,2022,10,silverstone,bottas,1989-08-28,Finnish,alfa,12,,Gearbox,0.0,17
3057,2022,10,silverstone,russell,1998-02-15,British,mercedes,8,,Collision,0.0,18
3058,2022,10,silverstone,zhou,1999-05-30,Chinese,alfa,9,,Collision,0.0,19
3059,2022,10,silverstone,albon,1996-03-23,Thai,williams,16,,Collision,0.0,20
3060,2022,11,red_bull_ring,leclerc,1997-10-16,Monegasque,ferrari,2,5064312.0,Finished,25.0,1
3061,2022,11,red_bull_ring,max_verstappen,1997-09-30,Dutch,red_bull,1,5065844.0,Finished,19.0,2
3062,2022,11,red_bull_ring,hamilton,1985-01-07,British,mercedes,8,5105529.0,Finished,15.0,3
3063,2022,11,red_bull_ring,russell,1998-02-15,British,mercedes,4,5123284.0,Finished,12.0,4
3064,2022,11,red_bull_ring,ocon,1996-09-17,French,alpine,6,5132748.0,Finished,10.0,5
3065,2022,11,red_bull_ring,mick_schumacher,1999-03-22,German,haas,9,,+1 Lap,8.0,6
3066,2022,11,red_bull_ring,norris,1999-11-13,British,mclaren,10,,+1 Lap,6.0,7
3067,2022,11,red_bull_ring,kevin_magnussen,1992-10-05,Danish,haas,7,,+1 Lap,4.0,8
3068,2022,11,red_bull_ring,ricciardo,1989-07-01,Australian,mclaren,11,,+1 Lap,2.0,9
3069,2022,11,red_bull_ring,alonso,1981-07-29,Spanish,alpine,19,,+1 Lap,1.0,10
3070,2022,11,red_bull_ring,bottas,1989-08-28,Finnish,alfa,0,,+1 Lap,0.0,11
3071,2022,11,red_bull_ring,albon,1996-03-23,Thai,williams,15,,+1 Lap,0.0,12
3072,2022,11,red_bull_ring,stroll,1998-10-29,Canadian,aston_martin,12,,+1 Lap,0.0,13
3073,2022,11,red_bull_ring,zhou,1999-05-30,Chinese,alfa,13,,+1 Lap,0.0,14
3074,2022,11,red_bull_ring,gasly,1996-02-07,French,alphatauri,14,,+1 Lap,0.0,15
3075,2022,11,red_bull_ring,tsunoda,2000-05-11,Japanese,alphatauri,16,,+1 Lap,0.0,16
3076,2022,11,red_bull_ring,vettel,1987-07-03,German,aston_martin,18,,+1 Lap,0.0,17
3077,2022,11,red_bull_ring,sainz,1994-09-01,Spanish,ferrari,3,,Power Unit,0.0,18
3078,2022,11,red_bull_ring,latifi,1995-06-29,Canadian,williams,17,,Undertray,0.0,19
3079,2022,11,red_bull_ring,perez,1990-01-26,Mexican,red_bull,5,,Collision damage,0.0,20
3080,2022,12,ricard,max_verstappen,1997-09-30,Dutch,red_bull,2,5402112.0,Finished,25.0,1
3081,2022,12,ricard,hamilton,1985-01-07,British,mercedes,4,5412699.0,Finished,18.0,2
3082,2022,12,ricard,russell,1998-02-15,British,mercedes,6,5418607.0,Finished,15.0,3
3083,2022,12,ricard,perez,1990-01-26,Mexican,red_bull,3,5419422.0,Finished,12.0,4
3084,2022,12,ricard,sainz,1994-09-01,Spanish,ferrari,19,5430984.0,Finished,11.0,5
3085,2022,12,ricard,alonso,1981-07-29,Spanish,alpine,7,5444991.0,Finished,8.0,6
3086,2022,12,ricard,norris,1999-11-13,British,mclaren,5,5454138.0,Finished,6.0,7
3087,2022,12,ricard,ocon,1996-09-17,French,alpine,10,5459071.0,Finished,4.0,8
3088,2022,12,ricard,ricciardo,1989-07-01,Australian,mclaren,9,5462484.0,Finished,2.0,9
3089,2022,12,ricard,stroll,1998-10-29,Canadian,aston_martin,15,5464661.0,Finished,1.0,10
3090,2022,12,ricard,vettel,1987-07-03,German,aston_martin,12,5466606.0,Finished,0.0,11
3091,2022,12,ricard,gasly,1996-02-07,French,alphatauri,14,5467560.0,Finished,0.0,12
3092,2022,12,ricard,albon,1996-03-23,Thai,williams,13,5470677.0,Finished,0.0,13
3093,2022,12,ricard,bottas,1989-08-28,Finnish,alfa,11,5478778.0,Finished,0.0,14
3094,2022,12,ricard,mick_schumacher,1999-03-22,German,haas,17,5482506.0,Finished,0.0,15
3095,2022,12,ricard,zhou,1999-05-30,Chinese,alfa,16,,+6 Laps,0.0,16
3096,2022,12,ricard,latifi,1995-06-29,Canadian,williams,18,,Collision damage,0.0,17
3097,2022,12,ricard,kevin_magnussen,1992-10-05,Danish,haas,20,,Collision damage,0.0,18
3098,2022,12,ricard,leclerc,1997-10-16,Monegasque,ferrari,1,,Accident,0.0,19
3099,2022,12,ricard,tsunoda,2000-05-11,Japanese,alphatauri,8,,Undertray,0.0,20
3100,2022,13,hungaroring,max_verstappen,1997-09-30,Dutch,red_bull,10,5975912.0,Finished,25.0,1
3101,2022,13,hungaroring,hamilton,1985-01-07,British,mercedes,7,5983746.0,Finished,19.0,2
3102,2022,13,hungaroring,russell,1998-02-15,British,mercedes,1,5988249.0,Finished,15.0,3
3103,2022,13,hungaroring,sainz,1994-09-01,Spanish,ferrari,2,5990491.0,Finished,12.0,4
3104,2022,13,hungaroring,perez,1990-01-26,Mexican,red_bull,11,5991600.0,Finished,10.0,5
3105,2022,13,hungaroring,leclerc,1997-10-16,Monegasque,ferrari,3,5991959.0,Finished,8.0,6
3106,2022,13,hungaroring,norris,1999-11-13,British,mclaren,4,6054212.0,Finished,6.0,7
3107,2022,13,hungaroring,alonso,1981-07-29,Spanish,alpine,6,,+1 Lap,4.0,8
3108,2022,13,hungaroring,ocon,1996-09-17,French,alpine,5,,+1 Lap,2.0,9
3109,2022,13,hungaroring,vettel,1987-07-03,German,aston_martin,18,,+1 Lap,1.0,10
3110,2022,13,hungaroring,stroll,1998-10-29,Canadian,aston_martin,14,,+1 Lap,0.0,11
3111,2022,13,hungaroring,gasly,1996-02-07,French,alphatauri,0,,+1 Lap,0.0,12
3112,2022,13,hungaroring,zhou,1999-05-30,Chinese,alfa,12,,+1 Lap,0.0,13
3113,2022,13,hungaroring,mick_schumacher,1999-03-22,German,haas,15,,+1 Lap,0.0,14
3114,2022,13,hungaroring,ricciardo,1989-07-01,Australian,mclaren,9,,+1 Lap,0.0,15
3115,2022,13,hungaroring,kevin_magnussen,1992-10-05,Danish,haas,13,,+1 Lap,0.0,16
3116,2022,13,hungaroring,albon,1996-03-23,Thai,williams,17,,+1 Lap,0.0,17
3117,2022,13,hungaroring,latifi,1995-06-29,Canadian,williams,19,,+1 Lap,0.0,18
3118,2022,13,hungaroring,tsunoda,2000-05-11,Japanese,alphatauri,16,,+2 Laps,0.0,19
3119,2022,13,hungaroring,bottas,1989-08-28,Finnish,alfa,8,,Power Unit,0.0,20
3120,2022,14,spa,max_verstappen,1997-09-30,Dutch,red_bull,14,5152894.0,Finished,26.0,1
3121,2022,14,spa,perez,1990-01-26,Mexican,red_bull,2,5170735.0,Finished,18.0,2
3122,2022,14,spa,sainz,1994-09-01,Spanish,ferrari,1,5179780.0,Finished,15.0,3
3123,2022,14,spa,russell,1998-02-15,British,mercedes,5,5182034.0,Finished,12.0,4
3124,2022,14,spa,alonso,1981-07-29,Spanish,alpine,3,5226150.0,Finished,10.0,5
3125,2022,14,spa,leclerc,1997-10-16,Monegasque,ferrari,15,5227830.0,Finished,8.0,6
3126,2022,14,spa,ocon,1996-09-17,French,alpine,16,5228534.0,Finished,6.0,7
3127,2022,14,spa,vettel,1987-07-03,German,aston_martin,10,5231001.0,Finished,4.0,8
3128,2022,14,spa,gasly,1996-02-07,French,alphatauri,0,5245075.0,Finished,2.0,9
3129,2022,14,spa,albon,1996-03-23,Thai,williams,6,5254794.0,Finished,1.0,10
3130,2022,14,spa,stroll,1998-10-29,Canadian,aston_martin,9,5255972.0,Finished,0.0,11
3131,2022,14,spa,norris,1999-11-13,British,mclaren,17,5257633.0,Finished,0.0,12
3132,2022,14,spa,tsunoda,2000-05-11,Japanese,alphatauri,0,5258111.0,Finished,0.0,13
3133,2022,14,spa,zhou,1999-05-30,Chinese,alfa,18,5259146.0,Finished,0.0,14
3134,2022,14,spa,ricciardo,1989-07-01,Australian,mclaren,7,5260057.0,Finished,0.0,15
3135,2022,14,spa,kevin_magnussen,1992-10-05,Danish,haas,12,,+1 Lap,0.0,16
3136,2022,14,spa,mick_schumacher,1999-03-22,German,haas,19,,+1 Lap,0.0,17
3137,2022,14,spa,latifi,1995-06-29,Canadian,williams,11,,+1 Lap,0.0,18
3138,2022,14,spa,bottas,1989-08-28,Finnish,alfa,13,,Accident,0.0,19
3139,2022,14,spa,hamilton,1985-01-07,British,mercedes,4,,Collision damage,0.0,20
3140,2022,15,zandvoort,max_verstappen,1997-09-30,Dutch,red_bull,1,5802773.0,Finished,26.0,1
3141,2022,15,zandvoort,russell,1998-02-15,British,mercedes,6,5806844.0,Finished,18.0,2
3142,2022,15,zandvoort,leclerc,1997-10-16,Monegasque,ferrari,2,5813702.0,Finished,15.0,3
3143,2022,15,zandvoort,hamilton,1985-01-07,British,mercedes,4,5815789.0,Finished,12.0,4
3144,2022,15,zandvoort,perez,1990-01-26,Mexican,red_bull,5,5820941.0,Finished,10.0,5
3145,2022,15,zandvoort,alonso,1981-07-29,Spanish,alpine,13,5821527.0,Finished,8.0,6
3146,2022,15,zandvoort,norris,1999-11-13,British,mclaren,7,5822079.0,Finished,6.0,7
3147,2022,15,zandvoort,sainz,1994-09-01,Spanish,ferrari,3,5823689.0,Finished,4.0,8
3148,2022,15,zandvoort,ocon,1996-09-17,French,alpine,12,5823890.0,Finished,2.0,9
3149,2022,15,zandvoort,stroll,1998-10-29,Canadian,aston_martin,10,5825232.0,Finished,1.0,10
